Task,Iteration,R2,RMSE,MAE,Source_Macro_MAE,Source_Macro_RMSE
UTS,3792,0.49808284476990083,67.83399755374465,47.58053148858282,46.661411125845795,50.33526756829735
UTS,3793,0.5451862251630577,69.86078391583285,51.13901217633379,47.15747731401924,50.65870597662983
UTS,3794,0.5439551779983005,67.88652529534954,48.86540432505994,47.67039667553069,50.844817356193566
UTS,3795,0.525182946762468,64.03180471089081,46.12456708086779,46.67780606630263,50.4440248143639
UTS,3796,0.5171521147073979,66.62186862013563,47.500070766498915,47.25707314050104,50.81633576529831
UTS,3797,0.5536712642350881,69.29020669713069,50.03094286985648,48.40875361118632,51.492794242206266
UTS,3798,0.5303581173148163,72.10746839364137,51.09582591523166,51.27594497967693,55.875023756749435
UTS,3799,0.5351116751520679,65.85580214876869,48.87727537420136,47.776871785519994,51.360705690833605
UTS,3800,0.549145963460651,69.73270699915085,50.52528742759922,47.255622782137266,49.89925985585497
UTS,3801,0.49436963978967663,72.9211055326009,52.20577834646472,46.74257823188703,50.30530408582779
UTS,3802,0.5820641822178774,71.66390665935859,53.42561982138804,48.70466138574949,52.28471654793408
UTS,3803,0.5061713155103493,67.56707459769,49.32072402804083,49.17700347586867,52.63537752537457
UTS,3804,0.4806065125506488,75.78721265965285,54.46198932777169,51.3139874212601,54.85437244016571
UTS,3805,0.5381147120972284,66.40093922738326,48.32741408046325,49.791875326015,53.08620455562343
UTS,3806,0.5016830680617684,70.99853323222897,50.4947013361929,49.952798308016106,54.18209704182712
UTS,3807,0.47868839714637257,65.71867461183457,46.40619024747079,48.43950566559811,52.24119330047195
UTS,3808,0.5037318379913172,66.87098927674184,48.622050424706934,48.034527015381144,51.869415743279795
UTS,3809,0.6642301301530471,63.73445491980874,47.33501844918012,42.94323299982112,46.108437772633714
UTS,3810,0.5286623000677796,69.96119462542353,51.38128026474448,50.040956159793254,53.78676836976829
UTS,3811,0.5592350213144702,69.60961605930895,52.382561406301036,50.41394818998761,53.84232593292186
UTS,3812,0.5453518215895657,73.15870664959749,53.993728571126795,49.2474951413354,53.35500974662104
UTS,3813,0.4677830507100956,68.2704143162471,49.23747538597721,46.37031910504288,50.23409696463117
UTS,3814,0.4544205903151731,69.8435679455338,48.4655502433435,48.64033468614331,52.460250012829036
UTS,3815,0.44991639675320794,74.51552176751173,55.72456854028594,51.32155690817818,54.54704937914134
UTS,3816,0.4596538478750848,67.72939423717874,49.76762776569217,45.7415293818308,48.61892277945306
UTS,3817,0.5147219578506166,71.84135261035033,52.771564255261595,48.45995287138358,51.825969696437525
UTS,3818,0.4588125651162025,78.01171964379715,56.20594812876972,55.62375219374904,60.25562762412953
UTS,3819,0.5368464743836585,68.96760531353797,50.903473835785825,46.225970803675104,49.20022582234671
UTS,3820,0.5295604619033698,71.56624567255719,52.60501252619833,50.48071613199581,54.211948733475545
UTS,3821,0.4780100253839472,69.57994872347648,52.000704731277686,50.13729099070516,53.45477859724363
UTS,3822,0.5630305054115798,67.94135223072394,50.32616846627195,46.012881463629206,49.734606510051954
UTS,3823,0.5595977606085263,74.909402766144,53.50771543450792,47.11316060870606,50.77376849495708
UTS,3824,0.5564008215058938,70.83609441765546,49.963550781431245,45.160406305650206,47.894891555310984
UTS,3825,0.5514115160256969,65.78227048540536,48.174388590209084,47.08572253075129,50.33940614157437
UTS,3826,0.45461174114552094,73.20596236913435,51.954489748842995,47.57037480285464,50.65243046403698
UTS,3827,0.3887573095421505,76.79179933618646,54.65699125608668,48.20960880748602,51.644974446700935
UTS,3828,0.5958392432869786,59.95478684593286,44.529032075178854,44.40305498570087,47.42654807880005
UTS,3829,0.5088569950791255,73.91248198815431,51.61890733985906,48.65336677602957,52.857732485508784
UTS,3830,0.5340535369061197,71.78791413849255,53.17956111247549,51.10265643453242,55.110705750303765
UTS,3831,0.48249379523597247,68.41678224376378,50.58880713207308,48.41496707075313,51.15768172088002
UTS,3832,0.6018759449958409,67.01025785558286,49.22259514178916,46.71867767077674,50.54661846512771
UTS,3833,0.511535215078859,66.46782865366987,48.08139757369708,43.94693679792244,47.31453977848865
UTS,3834,0.46702987323039846,73.65645180899703,52.32328166984511,50.70326138989347,53.01342636046334
UTS,3835,0.5068105498013219,65.53582630750488,47.00758914580049,45.99936118127334,48.56726247786534
UTS,3836,0.5988162021789831,64.95229959618909,46.94788547165378,45.00781740851784,48.60156486649681
UTS,3837,0.4737924557418378,61.82258095580931,46.78349508765213,48.8614153100761,51.805579717618166
UTS,3838,0.5094440122501807,69.86325826354262,51.30061417761104,47.80498894500385,51.40131421053467
UTS,3839,0.5735706080855303,67.74561530132286,50.40354842230331,47.607303997852135,50.72381268677823
UTS,3840,0.515066754769502,67.52798947372297,47.93381248280925,47.36701800370212,50.33068063859897
UTS,3841,0.46550068433099145,65.6903830724262,46.85151820216395,47.00236469287299,50.996244857331845
UTS,3842,0.5075742419339904,73.47548313556061,52.419375029391624,44.056677558522445,47.37712453325707
UTS,3843,0.5153620264553511,66.26842882533286,47.87351282074025,46.45104480493347,50.286618688989996
UTS,3844,0.5579233487751224,61.44408852978316,43.58792588604887,41.77614305081937,44.94792975480446
UTS,3845,0.5125912958154795,78.0436079959229,54.68691628374688,50.06273895203473,53.63778425332189
UTS,3846,0.5116304646465737,63.83739646107361,46.17314434756965,44.71107013084517,48.40271614852582
UTS,3847,0.3759738387452968,78.39518091016237,54.96606225885468,52.07604263959884,56.90278144649206
UTS,3848,0.5204156059357821,60.61550071202495,44.4034576029809,46.43944980970382,49.275177338373716
UTS,3849,0.5952025407822149,63.27592445631856,47.67137634083493,44.850392073209655,47.487303544487276
UTS,3850,0.5157081855517417,67.6559390496768,49.13665317412223,46.54544110075136,50.13560761231317
UTS,3851,0.4585094259405418,70.1512549694164,48.79057553427528,42.86013700030708,46.3131660049634
UTS,3852,0.4168973246871538,72.48187767778711,49.13050449630401,48.62684220968207,53.3516740811122
UTS,3853,0.5023530828610547,78.48829555909613,55.80312861814113,45.66534862740853,48.81527948266075
UTS,3854,0.4957810458747588,75.59575504567509,54.97672231294919,49.30451185447241,53.3810812844644
UTS,3855,0.517239928409173,73.8459219080061,55.63009743590784,48.9309672111485,51.93739260615462
UTS,3856,0.5122417912695505,68.65051281363861,48.65144750062001,44.9516523922444,48.1110275022854
UTS,3857,0.5431318350469135,74.1457322834436,53.513070234989684,46.2238834836033,49.708282567503126
UTS,3858,0.5866357139702785,61.53731857309411,44.22897570301263,44.99122780015639,47.71867968876983
UTS,3859,0.5623653485285918,63.45101878065153,46.42162030500207,46.65493278069711,49.24026562713906
UTS,3860,0.44579856871799317,67.52414847394408,48.50031705968475,50.462659993736494,54.464554922318264
UTS,3861,0.5858100606718097,62.74499078094727,46.62542542929484,47.53217832384122,50.72984350679337
UTS,3862,0.5174403254629449,73.47526099694826,53.32413620862635,49.58646921105519,52.81350556116564
UTS,3863,0.5506391456692225,59.248227756534284,45.19775121977075,46.32497649722275,49.03390769233904
UTS,3864,0.5365629247880261,66.98486142986641,47.725690328919455,48.82184465045,53.467923024049526
UTS,3865,0.537824550083357,68.57582362790595,49.9019160426064,46.75511492156985,50.14479142681036
UTS,3866,0.6113925249347303,69.93687377817018,52.84674577983238,49.43849493791416,52.872337987788164
UTS,3867,0.5668759888814632,67.61185988622694,50.32047641512038,49.17871745032342,52.648292147033395
UTS,3868,0.4883893693946466,67.0233090884399,48.82317106134666,49.19294953136785,52.59522953502437
UTS,3869,0.5031736205645545,73.81290975705082,52.78854460780786,50.76217101998251,53.87740531648525
UTS,3870,0.45276944298881105,71.51456839287209,53.56492034178254,51.1982046965762,54.37834348757282
UTS,3871,0.5670802032105589,72.5629279733142,54.983826670797065,50.188368306647696,53.85067583703263
UTS,3872,0.4795361281284004,59.44741088341494,44.469151089142656,45.760437342631526,48.28303706649102
UTS,3873,0.5097712238255598,77.72183130637806,55.50674892698033,48.39801452417524,51.24136512401706
UTS,3874,0.552761255202399,71.23814700972838,50.65861223696898,49.12646973280812,52.320767574740245
UTS,3875,0.5140036363783359,67.65997520418063,49.09129451036678,46.92132464775072,50.46286912726378
UTS,3876,0.5172355989408122,65.42276777227231,46.5979855754997,46.124897620626484,49.75564546275674
UTS,3877,0.4703600907707165,78.12439333248562,55.706455530704325,48.96611659402645,52.53393295493878
UTS,3878,0.4246169145287342,69.33953031656416,50.16042221970365,49.194194227265726,52.74240625067901
UTS,3879,0.46949738024931653,70.6814526097801,51.46075997403843,50.78739929005726,54.16046162863151
UTS,3880,0.43378279690436394,69.73485870444463,49.992997284110395,46.325819706983346,49.322590657681275
UTS,3881,0.5590677654852454,62.114614317204065,44.03164305682362,42.19973065859555,45.046113081616994
UTS,3882,0.5238265432830109,71.29881490467261,51.5150596492025,48.64836818732116,52.612606425686415
UTS,3883,0.5924134304005078,67.16377079923437,49.9597230850357,49.4609856735226,51.97070151260693
UTS,3884,0.4731392335436082,79.03474708656981,55.30535787557047,52.27836028731774,57.474165798673575
UTS,3885,0.4937944231201026,69.35797085692985,49.736890711353986,47.92091930528235,51.19863918514224
UTS,3886,0.5710872249610133,70.21038227443987,51.95460349643773,48.78740377637818,52.06222893813224
UTS,3887,0.48266562124830226,69.71603536740813,49.185790995772415,48.335679216228506,51.682024707610914
UTS,3888,0.5223112594126448,63.16001000519282,44.30220990718048,42.79541131886324,45.619028983203556
UTS,3889,0.498801127773555,62.75833427804615,45.81833568014364,47.63169460943509,50.87585321544388
UTS,3890,0.43342511915676873,75.76367136883894,51.74562367128877,45.89057954623621,49.873949658554565
UTS,3891,0.5389636009972734,67.30921407646262,45.65944819034066,43.36498335119826,46.03375541758352
UTS,3892,0.5615209678179269,61.10181277235503,43.570547637959606,44.4704526942099,48.34154831295309
UTS,3893,0.5094017470929206,69.01753737984315,48.688850716143136,45.09571092709882,48.320924200306436
UTS,3894,0.4556954213139065,73.48785329769417,52.677920668745195,49.70032217694558,53.00368432075675
UTS,3895,0.5616069865076572,79.06740045827198,58.04240151477634,48.64638701206382,51.8182274956204
UTS,3896,0.5219481220642942,66.02556744848978,47.14320472760101,46.28881166104203,49.82459761202761
UTS,3897,0.4932708061911778,67.06171454079958,47.44616170566654,49.365384120506526,53.41015441976639
UTS,3898,0.5879925469607075,70.49504967359351,50.32728809531838,45.18821877826326,48.59528832932419
UTS,3899,0.4190158463078525,84.14490956366616,60.21903494139315,49.82428918694504,53.2392955350479
UTS,3900,0.5125835317640332,70.79183348081018,51.58597811970086,51.04994247930391,54.607155107849096
UTS,3901,0.4525611397423781,71.99116982050444,51.689804051451105,49.556532868974706,53.2935044856557
UTS,3902,0.49393599323084625,72.50270220672755,50.668214203634264,48.161235242461125,51.29013447074195
UTS,3903,0.44358359929511815,70.87854973428777,50.09477777521725,45.88336416662811,49.09015670721468
UTS,3904,0.5570655709917123,72.08365514524917,50.411230703836694,46.2539686917359,50.05023009455864
UTS,3905,0.4074404763177041,67.52803425149172,47.471046544373905,47.7375327224708,51.83422485849775
UTS,3906,0.5400830434173308,70.42514957482987,50.05467785374635,47.66807865618735,50.617268292758034
UTS,3907,0.5397809545344695,72.97833855452802,54.04117966011244,49.22624811462444,52.23982301164734
UTS,3908,0.46674102092291037,71.66953903286789,50.55862294203621,46.06949553648916,49.82566387831409
UTS,3909,0.452911248984302,75.26042192667114,52.92965845589141,49.69378456386659,53.60054831399606
UTS,3910,0.5599167813365398,70.3875188359927,50.33021599964789,46.64852437372149,50.22453548825701
UTS,3911,0.48728692169470733,75.23486342294466,53.007404733095015,48.8920579480111,53.28628139923643
UTS,3912,0.5320290346819847,75.09938078068416,53.0997176553004,48.31296312364865,51.8151487195106
UTS,3913,0.5137171727129156,74.98314070845113,52.86270547777376,48.29365249939485,51.939874418574114
UTS,3914,0.4932205359569459,69.04524265755296,49.411273531240106,45.01957172837019,48.14605300078779
UTS,3915,0.4835888303274096,74.5601371108412,52.62154736379114,48.79545159815608,52.830062238916334
UTS,3916,0.5901946890314782,61.26852998361628,43.25620291255733,47.31409257619532,50.454203285501606
UTS,3917,0.40094096246005395,72.75640542517593,51.24115813563018,47.83890472650434,51.90205270362652
UTS,3918,0.5693681657689246,64.83866699586638,46.39901082750824,42.653478918318505,45.527570610694056
UTS,3919,0.5310784758078961,75.18230701592265,55.53213661863638,52.23267634773608,55.90322580703132
UTS,3920,0.4903285363016382,68.95721222928508,48.61291386317747,44.169622102716296,47.38946227696033
UTS,3921,0.5601841553922924,68.3237131205777,49.09189861123582,45.778484639438226,49.13087283805888
UTS,3922,0.46964767140367025,71.1697334230874,51.18022664127864,46.66493528307046,50.58471441461282
UTS,3923,0.5511471639016399,67.25844202833242,48.32186107757548,47.25880274667877,50.90578198734508
UTS,3924,0.5065586819098211,76.83038173791022,53.47212932391475,46.32538452842448,49.61723126399377
UTS,3925,0.5560446285356436,62.90272206270056,44.89450199008547,46.35248141707399,50.07789438644318
UTS,3926,0.5936762419455914,65.25789004741618,46.299745827053684,43.825748004195304,47.25786725394066
UTS,3927,0.48379367406348794,71.44777886620082,49.76948604871791,47.75710908598122,51.97852188546908
UTS,3928,0.5442494178044752,65.29408868228413,46.09593393167632,45.880967371727344,49.65974125595012
UTS,3929,0.4556976388530436,70.03026870189584,50.92483129001337,48.44603593748865,52.41487418052958
UTS,3930,0.45888999266600805,76.12996893205849,54.56773454235233,50.410519630185526,53.74761459765511
UTS,3931,0.49945761643042297,64.67701736158807,45.854536835398704,48.112176557003764,51.72717053908978
UTS,3932,0.5172407429969765,72.33951701887791,54.48866777228029,48.63098804606744,52.738245611740595
UTS,3933,0.4888975309282524,67.71261458781778,48.3671380920486,47.71810978926951,51.617889498428916
UTS,3934,0.44070631346250255,69.1839834746328,50.53771391003292,49.21452094893676,52.57132634228883
UTS,3935,0.5152285274682847,71.16472937423175,52.11863783468367,46.0569578538596,49.109962032878315
UTS,3936,0.5650109899922127,64.76783992080784,45.13335741203903,41.73789857522367,44.40347571155208
UTS,3937,0.4931549605371319,61.393898295633065,43.88579496724265,45.78650088699054,49.317475010550744
UTS,3938,0.41655243155543165,81.45497039187484,58.4959243497198,50.350432845264145,53.757009156837285
UTS,3939,0.5672437912649786,62.93820006611788,45.26714669708602,48.17826927085271,51.580739862588885
UTS,3940,0.46493681639039675,66.63589115137542,47.91213455680182,46.93120462797569,50.62916265189332
UTS,3941,0.549537396895317,72.16217053703886,52.8782488722551,45.46591743773773,48.00629252512642
UTS,3942,0.4817058808321033,77.6966708568667,57.01393307822002,49.88958793145053,53.19655625703102
UTS,3943,0.47486972340659184,71.49989529954698,51.79614589404131,45.949031485227,49.65123916715948
UTS,3944,0.5123766981615747,66.37234455436953,46.89370471000838,45.25981457561438,48.34305910962066
UTS,3945,0.5456062575940965,66.95065083848439,48.48115100487109,46.481623818960365,50.488020741842156
UTS,3946,0.5268272783879533,70.16977111174099,50.079657453876436,45.55262452144991,48.60806552429317
UTS,3947,0.5353607814500201,62.002132288389404,45.948474367271324,46.54915581808212,49.50116254700243
UTS,3948,0.5400109568893852,76.37685199721697,53.850913048235896,47.96443349370632,51.3450434769823
UTS,3949,0.5922808853616568,61.28467598976191,45.907366648274824,45.046866469367615,48.16395987980084
UTS,3950,0.4247395528097666,64.92167351901463,45.9902181032246,43.26503233168134,46.528508369512636
UTS,3951,0.5186357682783147,72.4699324817212,53.1718329446401,48.58279117667839,51.59540270910469
UTS,3952,0.5127766741599358,65.37361493529495,46.2956615219482,45.86310698233116,49.75965172261732
UTS,3953,0.41190100106675165,70.55233097490043,49.204209283462255,45.17232784669109,49.10109281471643
UTS,3954,0.5072993307582243,61.56787166914744,43.889781537692066,41.90915271508002,44.37321655963141
UTS,3955,0.5129685681808942,69.17099451371226,50.33545030957002,48.06481819397433,51.743007734152286
UTS,3956,0.6069077178917638,63.574388718021794,48.39671591106174,48.7751306117268,51.48640090836424
UTS,3957,0.42090685343531176,66.51122002924559,48.333725314773744,45.76049536437112,49.242386992768424
UTS,3958,0.5636062624426766,68.00041966364263,49.63277795262439,45.023661741305446,48.079000370338925
UTS,3959,0.534314703365057,75.7833728803405,52.21478622896817,50.00440283248138,53.46863629855029
UTS,3960,0.50367685809963,72.21111602470667,51.598033785450475,52.21198161893348,56.01506605099375
UTS,3961,0.4873138397731629,65.41016666494748,48.25969129288127,48.300852770018395,51.54872958216093
UTS,3962,0.5259598382677771,67.4653484005733,49.55079892358721,46.69379598659793,50.012949934703904
UTS,3963,0.5258463879686508,67.42221991289485,48.12713879022936,48.473754356210975,52.68016575012328
UTS,3964,0.46689966800698324,74.21609293833578,51.08156945355637,46.947426154477135,51.15413788797939
UTS,3965,0.4393432949783168,70.99360711085455,51.05354099016882,50.27256326777561,53.26078625090845
UTS,3966,0.4474482517728875,79.53610701458547,56.19219129464877,51.19026667293921,55.13849039820395
UTS,3967,0.5679160302942998,62.76669323823367,46.0276305913119,45.66613509969021,48.05533367566924
UTS,3968,0.6260508662882638,64.08951754824432,45.88353490454435,43.31758668675029,46.9882117880096
UTS,3969,0.5297582084135446,65.65697203866189,47.19723305897132,47.343351768474584,50.71777382428897
UTS,3970,0.6256579053261354,63.86258287186969,46.609478236690826,44.650647452342355,47.88192344581835
UTS,3971,0.47461640783166603,86.77291044153125,61.91211920977609,52.24852380952543,55.7247940777183
UTS,3972,0.5154244250747833,62.015708907060755,44.484654263865224,47.10933676730018,50.55667169047557
UTS,3973,0.540826442312092,69.84893902724238,49.126875234150575,44.77142884300998,47.82586283577781
UTS,3974,0.5508780346807557,62.38423327244428,46.11455870699607,45.42179270906517,49.38620528165608
UTS,3975,0.43648458956295055,70.89154028643286,50.2266244044776,51.23814161706907,54.907116628351744
UTS,3976,0.6625085266903248,67.76032047196603,52.57574380726797,45.01001692308733,48.20664050518508
UTS,3977,0.48898898502964705,77.19561788872029,53.57414466997514,48.62469267287469,51.95707901898944
UTS,3978,0.5454882656319782,67.46156019396614,49.54612094202188,47.14567182126917,50.58478706935535
UTS,3979,0.5135440318986029,71.80157858505216,51.396440920152436,49.50984929796179,53.18739482275927
UTS,3980,0.5879609533206089,63.120001822209744,46.134317163826815,43.94395861169827,46.54713962249772
UTS,3981,0.5154998141359226,77.60566071038465,57.354117699726146,48.962846880576336,52.320979069996156
UTS,3982,0.4364364508133932,71.31595637932065,50.16556878570868,45.60023484507473,49.545649625953914
UTS,3983,0.5094871020694227,71.92079197138051,50.455636073482,48.72859156575711,52.700357274878684
UTS,3984,0.4943293152841217,84.72352914434671,58.66043675902188,48.4571684120597,52.23091359334089
UTS,3985,0.4680813348138515,63.987722030623196,46.470470954852836,50.633694082135726,54.03318336455615
UTS,3986,0.5593820557586486,67.99527369143648,50.297348667738945,47.294560855922896,50.61491446720703
UTS,3987,0.48483488299867106,74.74850829467448,54.74804941825836,51.5901336657424,55.07809286364431
UTS,3988,0.5041124315045377,72.73859940055107,51.85816069847509,46.88902540017939,50.42059259999619
UTS,3989,0.5314288068684114,71.07758411692824,52.33789352629845,49.673619589751524,52.679585736105295
UTS,3990,0.46071509248409015,74.99898269599873,52.629475164387,49.08889179173964,53.20817799400493
UTS,3991,0.4933374427476762,76.45821580437905,54.23571419009756,48.968361919526004,52.30538473721022
UTS,3992,0.6168595364358012,64.1832885540482,45.97539703836634,42.97293553527383,45.80201814732988
UTS,3993,0.5617982744072851,59.38744672229923,45.22371421335014,47.730742060987865,50.3522418355758
UTS,3994,0.6024208602014707,59.940544884109144,44.24716312921988,43.896009475004185,47.04587629198049
UTS,3995,0.507749980462707,74.04691560073096,52.49108404580559,45.36069711517208,48.60674500972032
UTS,3996,0.507832578717311,72.30841849714895,52.14970011393258,48.96512582380516,52.56071364038724
UTS,3997,0.5416953629970533,68.54245563358133,48.47090155191088,47.48326678625197,51.97131511030322
UTS,3998,0.5308954027757489,63.39846327140196,44.28886144238415,44.21778118377324,48.880295244445044
UTS,3999,0.5339503807462296,68.86356224145784,49.33478795514949,47.54813622406913,51.163436648888954
UTS,4000,0.5299326593528156,72.98843810591552,53.616005122479585,48.886469511211814,52.220046565710554
UTS,4001,0.5178339361426991,73.91157339378069,51.92872056123976,45.59868209716746,49.70140582099226
UTS,4002,0.42087105826720184,80.67491953716593,55.62999688965135,48.94014087432442,52.361342628104154
UTS,4003,0.4517554556171769,78.45269264098843,53.886700577002614,47.926259386760194,52.45020270531701
UTS,4004,0.4572594562390606,71.02431144523652,50.96327817875333,49.606152477776526,53.775292625076865
UTS,4005,0.3810939697990371,79.96715494425025,56.333951326446126,49.423190322153104,53.58558138404803
UTS,4006,0.4370132240794038,73.71928915629069,53.71984037408435,52.22873713025452,56.059235672018666
UTS,4007,0.53623231416369,68.74522004399124,49.85253700798454,47.2035589367256,49.994627910838844
UTS,4008,0.5144768568600229,66.10708513553642,47.220844015119255,47.506471740613065,51.11465644375319
UTS,4009,0.4616512854419603,73.57717041443081,52.661042317207645,50.38516794508576,53.5016805934023
UTS,4010,0.461787281339209,66.34345615291456,49.54609299930649,49.18805968750397,51.86257229423602
UTS,4011,0.5579702045103956,58.628892793158066,43.595700366054025,44.87227423689489,47.72497704925054
UTS,4012,0.48634491513775513,71.24337883433103,50.6304955694007,47.42233148476976,50.60793767614958
UTS,4013,0.5493218868797762,66.49065734953665,47.66003298333887,45.76868505330842,49.21033343734518
UTS,4014,0.5097858608577206,64.95854804464582,46.85129352671302,45.6412573251612,48.68407901996072
UTS,4015,0.49462281668869135,66.30448311787862,49.049480668544135,48.857657947167105,52.45728713757336
UTS,4016,0.49558759980267153,72.06147177608862,50.70655489379014,47.59864419350352,50.692694309529465
UTS,4017,0.5196306112892237,64.07794900131724,46.483763319826345,47.12674978669683,50.179637062318925
UTS,4018,0.5615794658564723,74.25525338142391,54.79949249105688,48.85303501410481,51.96589424887366
UTS,4019,0.4332704863336291,67.50731917769028,49.42292663276509,48.33911752996771,52.33699315055575
UTS,4020,0.4428214872701881,68.91653981479618,49.83838091497988,47.32179867091586,50.249077474210004
UTS,4021,0.5119216053372063,64.55301248159726,47.669513921057,45.19559720188043,48.44436439190952
UTS,4022,0.5787696536339444,66.44340701860756,47.96867370725655,47.07225307221318,50.34652414168238
UTS,4023,0.5035747823064325,81.14064354589802,55.30863966670897,46.937544164095506,50.22877773908231
UTS,4024,0.5865461040736584,64.66178146710543,45.39870729047207,43.82391770815627,47.153587279922306
UTS,4025,0.5244032544704766,68.62188974967329,50.33440383096966,46.22324039031195,49.33098214105146
UTS,4026,0.516754268141369,66.12544318243101,46.877671236995795,46.20016811325448,50.35907832648734
UTS,4027,0.4088101459401672,69.00797474064413,48.74627613006022,46.30807733351324,50.215868437482854
UTS,4028,0.5264923338960863,70.21151833194413,51.29144472262532,49.37917912802612,52.450483669617284
UTS,4029,0.5633433629489063,64.42889134908751,46.896665618522796,45.91900351188735,49.63866399977019
UTS,4030,0.6048474215566122,58.47883740106392,44.07837550371963,44.40595093578359,47.43268003943713
UTS,4031,0.45702687975991585,73.38601437433174,53.655293302280775,50.96606978591573,54.337467178763575
UTS,4032,0.5427191706667132,72.3095054314985,50.26169649996008,48.95520962231662,52.373718751872346
UTS,4033,0.5027644963263997,66.45903068817425,47.79221005999859,48.05177860845616,51.897894234171005
UTS,4034,0.5835604107294841,64.85437533063276,47.043618166211154,46.1338345963214,49.72246941298993
UTS,4035,0.5116408137536479,75.79754082735944,54.64335293018899,49.92867209217817,53.26358789715314
UTS,4036,0.5966521289542932,69.35046302720787,49.530370409858875,44.17528053648074,47.25589274853543
UTS,4037,0.4969614888356024,69.57249148077773,50.1293284435747,48.99188198639671,52.89835901876787
UTS,4038,0.4924926137247001,64.45577199446367,45.18228639349823,44.00656974633761,47.558714843648374
UTS,4039,0.5330119415978396,72.86537882434456,53.96642416300013,45.762267557514214,48.97662111022059
UTS,4040,0.4538807583948944,73.0703601808567,50.93657993080279,46.755821416825,50.18528780663566
UTS,4041,0.5612195283711001,70.82405562146474,51.225767822225166,48.34548881468679,51.2217321006437
UTS,4042,0.5759427923934258,67.45293483087053,49.81900621568828,48.62551728753727,51.85061963923295
UTS,4043,0.45186666206253323,72.20071259383674,51.50570082409478,48.148019057371556,51.58590356973593
UTS,4044,0.5471820786752983,66.8416537362251,46.875140790832845,45.48615621674736,49.08312727994841
UTS,4045,0.5085630293418053,74.72800410300373,53.12475612670247,48.00664213693405,51.63802773636199
UTS,4046,0.4725443683119882,66.59126047000966,48.63041264543194,48.836924981201584,52.30273624830175
UTS,4047,0.6544326120456908,60.2044971689832,44.17253693966489,45.204595363332395,48.31617401234245
UTS,4048,0.5306787189115113,72.14805230800768,49.423995079508956,44.80785608527923,47.27054943150491
UTS,4049,0.45456438864517157,72.84697634940865,52.6759917893622,50.27708243623941,53.54494334405987
UTS,4050,0.5549064000102939,68.07818329506141,49.391443487644985,45.30256522122144,48.63033735133394
UTS,4051,0.56398753246559,66.27532277947793,48.55614487546012,44.89672050659131,48.12805687746581
UTS,4052,0.5078834379207433,71.49111218172207,51.061581659923355,46.39933005738783,50.202803216170565
UTS,4053,0.46280981352668993,73.87596179386311,52.7690903966749,49.58316915046067,52.843234922266525
UTS,4054,0.44905684244632005,73.13457023407122,53.226834832855864,48.069238993250984,51.3790621903598
UTS,4055,0.47363068857086776,65.37533642891788,46.578503593722274,46.512549755319284,50.03602337243288
UTS,4056,0.5195117830277693,76.08792417112608,52.245366055455634,49.91813612010817,53.95590979460553
UTS,4057,0.564114909862664,64.16518932332816,44.89306535553673,46.010980207502605,49.14734964966898
UTS,4058,0.46373935161120894,76.30543927091898,53.257294074199145,45.30847763083722,48.87748324363015
UTS,4059,0.48230097413194883,75.96294341996631,54.36596472397395,49.56736391508511,53.28650654609953
UTS,4060,0.45812587433439733,78.65030367048924,55.10365622633229,48.89538031203339,51.256229350575126
UTS,4061,0.5706233054061522,71.7859908046979,53.22451729082696,47.49836162026608,50.92893067034134
UTS,4062,0.43144004305830896,76.51547290161275,55.18969063217105,50.032546115876826,53.621159860051975
UTS,4063,0.5642270151476043,65.37193076541611,47.25863816045352,45.11710232543709,48.56755196673399
UTS,4064,0.527322047338985,69.8907253620805,50.73462185678816,48.66254489172146,52.1796296052351
UTS,4065,0.5442647581837383,68.48991209979086,49.20931915069245,48.395983250959205,52.286903802598346
UTS,4066,0.47962591451902237,68.07294559528682,48.40057735682389,48.04496143766374,51.64608771584871
UTS,4067,0.5277307469340233,67.6776071207698,48.8957828128653,47.56090206648108,51.93228630375122
UTS,4068,0.6185452454768912,65.55967595553524,49.04866027371615,46.27285086424727,49.7019124496336
UTS,4069,0.5035657416497669,67.93754822120464,48.863560535529146,47.74677772692016,50.68296610896712
UTS,4070,0.4276860432841676,72.09436610224184,51.82955638851198,50.66523425109797,53.96310084731579
UTS,4071,0.4562001653303207,65.24439396504506,46.92109121809774,46.19122980247126,49.607084832999725
UTS,4072,0.49005406044609445,69.68241242072524,50.57142841361626,48.5154976058365,51.27652676642766
UTS,4073,0.4456326632051151,76.15463538423906,54.78783568125572,48.03087241942802,51.79327295864717
UTS,4074,0.48777409183974385,66.61471576903713,46.292433499681636,46.58562079711939,50.291393421337794
UTS,4075,0.4681753787719568,75.47236886619366,52.920149010740815,52.790160335507295,57.082105394376
UTS,4076,0.46526601265556455,73.11527006138054,50.97861690496374,47.82596716216368,51.55825982840385
UTS,4077,0.5373801967167755,63.099200912502845,46.09919966934043,44.613738377509556,47.799297662183356
UTS,4078,0.4398367787418491,67.35603849121709,48.88384083621502,48.30523825360096,51.80034311231481
UTS,4079,0.5861701772500472,71.94664594638364,50.68655016850143,45.425788457746584,48.40339965072548
UTS,4080,0.6240799752740894,62.114569237091345,46.744046025142374,45.84612187343329,48.91391111404985
UTS,4081,0.5100625179638644,71.7406191758614,50.046604354326625,46.530910688736675,50.46216923849046
UTS,4082,0.47871828032339847,71.52661367571686,52.3746140194398,50.69264574742874,54.04133957754807
